feature,bin,cnt_0,cnt_1,pct_0,pct_1,woe,adj_woe
V5,"(-1.117, -0.753]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V5,"(-0.753, -0.48]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V5,"(-0.48, -0.274]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V5,"(-0.274, -0.0889]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V5,"(-0.0889, 0.0927]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V5,"(0.0927, 0.303]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V5,"(0.303, 0.608]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V5,"(0.608, 1.433]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V5,"(1.433, 10.659]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V6,"(-7.466, -1.045]",519.0,2.0,0.09955879531939382,0.6666666666666666,1.9015417934940528,2.1237224174348692
V6,"(-1.045, -0.779]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V6,"(-0.779, -0.571]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V6,"(-0.571, -0.364]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V6,"(-0.364, -0.163]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V6,"(-0.163, 0.0867]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V6,"(0.0867, 0.377]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V6,"(0.377, 0.847]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V6,"(0.847, 2.364]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V6,"(2.364, 21.393]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V7,"(-11.165, -1.016]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V7,"(-1.016, -0.611]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V7,"(-0.611, -0.326]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V7,"(-0.326, -0.103]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V7,"(-0.103, 0.0605]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V7,"(0.0605, 0.251]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V7,"(0.251, 0.489]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V7,"(0.489, 0.665]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V7,"(0.665, 0.99]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V7,"(0.99, 34.303]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V8,"(-23.633, -0.448]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V8,"(-0.448, -0.249]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V8,"(-0.249, -0.141]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V8,"(-0.141, -0.0508]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V8,"(-0.0508, 0.038]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V8,"(0.038, 0.126]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V8,"(0.126, 0.245]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V8,"(0.245, 0.453]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V8,"(0.453, 0.717]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V8,"(0.717, 3.878]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V9,"(-3.337, -0.83]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V9,"(-0.83, -0.464]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V9,"(-0.464, -0.213]",519.0,2.0,0.09955879531939382,0.6666666666666666,1.9015417934940528,2.1237224174348692
V9,"(-0.213, 0.0324]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V9,"(0.0324, 0.275]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V9,"(0.275, 0.441]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V9,"(0.441, 0.685]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V9,"(0.685, 0.959]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V9,"(0.959, 1.42]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V9,"(1.42, 9.272]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V10,"(-6.043, -1.032]",519.0,2.0,0.09955879531939382,0.6666666666666666,1.9015417934940528,2.1237224174348692
V10,"(-1.032, -0.7]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V10,"(-0.7, -0.476]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V10,"(-0.476, -0.295]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V10,"(-0.295, -0.141]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V10,"(-0.141, 0.000703]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V10,"(0.000703, 0.21]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V10,"(0.21, 0.402]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V10,"(0.402, 0.781]",524.0,0.0,0.10051793592940725,0.0,-inf,0.504705887703699
V10,"(0.781, 11.936]",520.0,0.0,0.09975062344139651,0.0,-inf,0.5123614274850273
V11,"(-2.595, -0.997]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V11,"(-0.997, -0.575]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V11,"(-0.575, -0.26]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V11,"(-0.26, 0.0116]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V11,"(0.0116, 0.349]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V11,"(0.349, 0.705]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V11,"(0.705, 1.01]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V11,"(1.01, 1.313]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V11,"(1.313, 1.74]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V11,"(1.74, 4.355]",520.0,2.0,0.09975062344139651,0.6666666666666666,1.8996168650844685,2.1217993399191277
V12,"(-6.56, -2.637]",520.0,1.0,0.09973149213655542,0.5,1.6121266023580287,2.0166306339866424
V12,"(-2.637, -1.767]",522.0,0.0,0.1001150747986191,0.0,-inf,0.9141832495345904
V12,"(-1.767, -0.627]",521.0,0.0,0.09992328346758726,0.0,-inf,0.9160989589327293
V12,"(-0.627, -0.219]",521.0,1.0,0.09992328346758726,0.5,1.6102053721801348,2.014711247600839
V12,"(-0.219, 0.0618]",522.0,0.0,0.1001150747986191,0.0,-inf,0.9141832495345904
V12,"(0.0618, 0.265]",521.0,0.0,0.09992328346758726,0.0,-inf,0.9160989589327293
V12,"(0.265, 0.48]",522.0,0.0,0.1001150747986191,0.0,-inf,0.9141832495345904
V12,"(0.48, 0.713]",521.0,0.0,0.09992328346758726,0.0,-inf,0.9160989589327293
V12,"(0.713, 0.995]",522.0,0.0,0.1001150747986191,0.0,-inf,0.9141832495345904
V12,"(0.995, 3.775]",522.0,0.0,0.1001150747986191,0.0,-inf,0.9141832495345904
V13,"(-3.39, -1.205]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V13,"(-1.205, -0.73]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V13,"(-0.73, -0.355]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V13,"(-0.355, -0.102]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V13,"(-0.102, 0.156]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V13,"(0.156, 0.482]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V13,"(0.482, 0.838]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V13,"(0.838, 1.261]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V13,"(1.261, 1.865]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V13,"(1.865, 3.755]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V14,"(-6.577, -0.697]",518.0,3.0,0.09936696719739113,1.0,2.308935542508623,2.4621214369257824
V14,"(-0.697, -0.36]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V14,"(-0.36, -0.137]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V14,"(-0.137, 0.036]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V14,"(0.036, 0.196]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V14,"(0.196, 0.365]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V14,"(0.365, 0.594]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V14,"(0.594, 1.067]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V14,"(1.067, 1.466]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V14,"(1.466, 4.197]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V15,"(-4.153, -1.034]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V15,"(-1.034, -0.584]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V15,"(-0.584, -0.252]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V15,"(-0.252, 0.0516]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V15,"(0.0516, 0.26]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V15,"(0.26, 0.435]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V15,"(0.435, 0.657]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V15,"(0.657, 0.931]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V15,"(0.931, 1.207]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V15,"(1.207, 3.635]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V16,"(-4.167, -1.1]",519.0,2.0,0.09955879531939382,0.6666666666666666,1.9015417934940528,2.1237224174348692
V16,"(-1.1, -0.727]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V16,"(-0.727, -0.444]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V16,"(-0.444, -0.234]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V16,"(-0.234, -0.0014]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V16,"(-0.0014, 0.198]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V16,"(0.198, 0.403]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V16,"(0.403, 0.644]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V16,"(0.644, 1.033]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V16,"(1.033, 4.088]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V17,"(-5.4, -0.784]",519.0,2.0,0.09955879531939382,0.6666666666666666,1.9015417934940528,2.1237224174348692
V17,"(-0.784, -0.517]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V17,"(-0.517, -0.338]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V17,"(-0.338, -0.152]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V17,"(-0.152, 0.015]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V17,"(0.015, 0.225]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V17,"(0.225, 0.445]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V17,"(0.445, 0.667]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V17,"(0.667, 1.067]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V17,"(1.067, 4.073]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V18,"(-3.89, -1.041]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V18,"(-1.041, -0.736]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V18,"(-0.736, -0.495]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V18,"(-0.495, -0.298]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V18,"(-0.298, -0.119]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V18,"(-0.119, 0.0412]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V18,"(0.0412, 0.214]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V18,"(0.214, 0.436]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V18,"(0.436, 0.705]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V18,"(0.705, 2.95]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V19,"(-4.576, -0.963]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V19,"(-0.963, -0.576]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V19,"(-0.576, -0.329]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V19,"(-0.329, -0.138]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V19,"(-0.138, 0.0349]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V19,"(0.0349, 0.24]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V19,"(0.24, 0.426]",520.0,2.0,0.09975062344139651,0.6666666666666666,1.8996168650844685,2.1217993399191277
V19,"(0.426, 0.68]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V19,"(0.68, 0.952]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V19,"(0.952, 3.098]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V20,"(-11.749, -0.279]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V20,"(-0.279, -0.165]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V20,"(-0.165, -0.0988]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V20,"(-0.0988, -0.0423]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V20,"(-0.0423, 0.0105]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V20,"(0.0105, 0.07]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V20,"(0.07, 0.147]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V20,"(0.147, 0.233]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V20,"(0.233, 0.425]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V20,"(0.425, 7.744]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V21,"(-11.274, -0.363]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V21,"(-0.363, -0.273]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V21,"(-0.273, -0.219]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V21,"(-0.219, -0.161]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V21,"(-0.161, -0.0977]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V21,"(-0.0977, -0.0314]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V21,"(-0.0314, 0.0323]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V21,"(0.0323, 0.112]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V21,"(0.112, 0.239]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V21,"(0.239, 15.631]",520.0,2.0,0.09975062344139651,0.6666666666666666,1.8996168650844685,2.1217993399191277
V22,"(-5.708, -0.891]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V22,"(-0.891, -0.679]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V22,"(-0.679, -0.516]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V22,"(-0.516, -0.354]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V22,"(-0.354, -0.175]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V22,"(-0.175, 0.0179]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V22,"(0.0179, 0.205]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V22,"(0.205, 0.394]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V22,"(0.394, 0.643]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V22,"(0.643, 4.394]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V23,"(-7.997, -0.32]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V23,"(-0.32, -0.223]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V23,"(-0.223, -0.156]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V23,"(-0.156, -0.0978]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V23,"(-0.0978, -0.0476]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V23,"(-0.0476, 0.00445]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V23,"(0.00445, 0.0578]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V23,"(0.0578, 0.116]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V23,"(0.116, 0.203]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V23,"(0.203, 4.095]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V24,"(-2.512, -0.846]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V24,"(-0.846, -0.443]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V24,"(-0.443, -0.184]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V24,"(-0.184, -0.000609]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V24,"(-0.000609, 0.103]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V24,"(0.103, 0.277]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V24,"(0.277, 0.395]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V24,"(0.395, 0.513]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V24,"(0.513, 0.879]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V24,"(0.879, 3.2]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V25,"(-2.323, -0.408]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V25,"(-0.408, -0.213]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V25,"(-0.213, -0.0834]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V25,"(-0.0834, 0.0236]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V25,"(0.0236, 0.114]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V25,"(0.114, 0.205]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V25,"(0.205, 0.314]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V25,"(0.314, 0.408]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V25,"(0.408, 0.594]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V25,"(0.594, 1.973]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V26,"(-1.339, -0.608]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V26,"(-0.608, -0.482]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V26,"(-0.482, -0.341]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V26,"(-0.341, -0.246]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V26,"(-0.246, -0.0897]",521.0,1.0,0.09994245156339919,0.3333333333333333,1.2045484543466294,1.6090543297673334
V26,"(-0.0897, 0.0639]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V26,"(0.0639, 0.15]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V26,"(0.15, 0.336]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V26,"(0.336, 0.684]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V26,"(0.684, 3.463]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V27,"(-5.336, -0.188]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V27,"(-0.188, -0.0659]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V27,"(-0.0659, -0.0301]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
V27,"(-0.0301, -0.0134]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V27,"(-0.0134, 0.0196]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V27,"(0.0196, 0.0513]",520.0,1.0,0.09975062344139651,0.3333333333333333,1.206469684524523,1.6109737161531372
V27,"(0.0513, 0.114]",522.0,0.0,0.10013427968540188,0.0,-inf,0.5085263317010849
V27,"(0.114, 0.231]",521.0,0.0,0.09994245156339919,0.0,-inf,0.5104420410992236
