Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
5551.0,-1.46650038087274,-0.0695597817211333,-1.22320605789277,-1.55002569155191,1.09210455207043,3.50914604852529,-0.545858114549476,1.54051847426648,1.8482656992072,-1.95162375281254,0.322751121806024,-1.93756262744989,1.78202605552981,2.14247685007858,0.508413833008569,-0.403996382124682,0.695333765062755,1.09211426101891,1.5585711659237,-0.152423360460484,0.0253660455621944,0.214437066089018,0.395172364626811,0.977762512655118,-0.351637969346341,-0.665917283788533,0.04462479659667,-0.214653060076662,138.46,0
4697.0,-1.84313598672782,2.30402367117052,2.42055064719365,2.72857637088459,-0.869914839249923,0.890386049944332,-0.739692689605069,0.791487788452528,0.854972680871306,1.29167515778398,0.646895525002074,-2.34314804769785,2.81792480672141,1.08270594505954,1.33949281324542,0.223423227422209,0.824734414823276,0.526294620282917,-0.290597665945749,0.696469173776583,0.0522594263625812,0.756316368408623,-0.137511110055468,0.0469355109356547,0.177735988910421,0.422386200411485,0.674660338554333,0.334472896817838,4.87,0
5223.0,1.36403927990714,0.101089190347175,0.184393885739423,-0.0274300385797982,0.0348237010942248,-0.120495264856752,-0.274992818556778,-0.182975953282186,1.61876079048586,-0.538995265668877,-0.452797382567127,-2.46663794009226,2.58374097320218,1.36878900138897,0.512288558343137,0.798658290379175,-0.193352893527264,0.246464690737394,0.277249870885289,-0.0148579924813621,-0.364326389171323,-0.777066043689279,-0.0771828596956282,-1.0033058477007,0.301317209596493,0.917891577825121,-0.0949036143042182,-0.0077057946597062,10.0,0
3630.0,-0.884234601901532,0.993348068601453,1.90104030783635,-0.194556888964041,0.330834693874596,-0.254229724727832,0.839261729037578,-0.173872132998956,1.0854888882074,-1.26142551133947,-0.279641192155861,-2.27780717588778,2.05420377685796,1.0520176003989,-1.51688225894913,-0.0550241696925641,0.340379381431721,-0.245965201873574,-0.257597207592418,-0.119187594466325,-0.346363328680921,-0.675996421573887,-0.303633687480695,-0.140837873871729,0.519797712940168,0.169280079164773,-0.153101176461583,0.0398096363399451,30.36,0
3635.0,0.600268425451419,-1.52742564573309,-0.338994919067426,-0.370287282638827,-0.047705953090142,1.6549424439272,-0.301515012017439,0.281082726553102,0.156748965516168,0.0403419704352552,2.65390230673731,-1.27915016419497,2.24237445049434,1.73703997581037,-0.361028895066223,-2.83567526255015,1.85163334739585,-0.420325806323631,-1.90908142693435,-0.0040095925883478,-0.248614926065969,-0.415910545869467,-0.209789871550628,-1.34354618595308,0.0595473236578002,0.951289242424109,-0.0680386728656045,0.0209482292289463,316.58,0
5948.0,0.942296830478326,-0.141732452741942,1.31439095521189,1.48703681075923,-0.637257607754935,0.619053187101253,-0.685403420587507,0.21167880291441,1.62133148659261,-0.380639122549377,2.27709753391255,-1.01807867390059,2.35886132949899,1.27186211132053,-0.673855676799591,0.134691462289727,0.29971878520059,0.448010570295788,-0.785330194442295,-0.0029917313920144,0.1051192194809,0.593145075760925,-0.133350431565565,-0.003608815756647,0.377233940389922,-0.27861842437865,0.0446294494365903,0.030179620585135,79.0,0
3752.0,-0.343696280423733,0.550050825910371,1.87870597496162,0.283235102531522,0.693885400194799,1.31636143890888,0.34888975152517,0.255708264544764,1.39491274912087,-0.948550877898771,1.37428392691823,-2.24428148030663,0.809080422429701,1.29357396627795,-0.0064991473850979,-1.81753076079294,2.02680995935702,-2.28566199954273,-1.5153133029851,-0.227788791664576,-0.227524234832612,0.0356953070919178,0.0257189073852595,-0.675625039651463,-0.428474408310603,0.268239316600821,-0.118621181381164,-0.225251141712297,5.81,0
4118.0,-0.57803637300123,1.00558382914975,1.93036577744003,-0.330648494899391,0.200538397887327,-0.760779544649157,0.662227599693123,-0.0813778620979964,0.503065753979071,-0.944110555620245,2.36031388356794,-1.63423226901645,1.76804215628459,1.73626549355883,-1.1038179408451,0.560685530066994,-0.130876228762801,0.249467661142955,-0.665894403719773,-0.147229293692888,-0.238646020302973,-0.564172993637918,-0.0097560911485447,0.459444489929499,-0.40114313350472,-0.158260147277509,0.029357984360902,0.109994820829063,1.98,0
3745.0,1.40036825968155,-0.68545877476108,-0.915669763857596,-1.6159218449144,1.45777009926571,3.27492986517892,-1.16970550668257,0.710223435052268,0.360048457597935,0.281779123497144,1.00952727394774,-3.17331714710658,1.86926588267398,1.41264582420573,0.259920844525072,1.53367291445898,0.446081470306639,-0.865727976755781,0.766421224316951,0.223089938464627,-0.277802529923389,-0.898526663220333,0.0807966778270294,0.920047170795621,0.356843163936531,-0.5084354854627,-0.0200260768419489,0.0155288460146604,42.47,0
3420.0,-0.884356976574054,1.40670633225695,-0.0737480841679774,-0.362844693763467,0.588628393981419,0.33974930933815,0.305983462873523,-0.390717763991883,-0.518583266136738,-0.509645238648692,-1.80302439671272,-0.599913185476375,-0.38198609944232,0.707810839257794,0.880127172494414,0.139456060774481,-0.263222901405873,-0.169646620775983,0.201104719148469,-0.392519867155339,0.816299742979101,-0.248263738978596,-0.103870601532656,-1.32773949242338,-0.204900429677619,0.368958806537013,-0.109724085492727,0.0652420813221157,23.0,0
5469.0,-0.80993028102247,0.623895282685962,2.64124870947921,1.27218273931967,-0.5058198100505,1.02281442800902,0.339408060568744,-0.248389558855204,1.87824022823699,0.228397565310471,2.24789445014305,-2.21036483392754,0.665172013922416,0.880906874495945,-0.514389859899031,-0.730106429775444,0.747789117019165,0.50805614444571,0.60030336373101,-0.120012570926665,-0.100430331450937,0.449591517438778,-0.0438657623428718,0.163675569543947,-0.660020550466191,-0.475618787674044,-0.619958108486005,-0.284937873889104,75.0,0
3158.0,1.20434688461757,-0.0465289218974414,-0.262670280740685,0.0193480028461312,-0.278486118951571,-1.10373093700366,0.302857875073149,-0.191987363373126,-0.231409631006045,0.104400314330875,1.25510657422782,0.216108520406014,-1.24963835111529,0.920284079740827,0.194161891276676,0.165515608307768,-0.341205770708409,-0.0418079634930297,0.405404356288811,-0.0631647814321467,0.0131083769989362,-0.119663940694125,-0.117729277215126,0.393814429846585,0.466532253331485,1.0526446607582,-0.132555025361629,-0.015002274981195,45.9,0
3293.0,-0.741054718030461,0.649150375553141,2.46071582406101,0.119859961347207,-0.374155231127689,0.290646745995086,0.0291969335446905,0.321871837904966,0.300422022844759,-0.609976150898217,-0.594706524172301,0.405114777468202,0.353576157234064,-0.583826213421828,0.218554267804007,-0.290657669206935,0.118360039571161,-0.554220687527382,-0.216113367009775,0.135760279564346,-0.0213988796674661,0.243337005673528,-0.127186912933435,0.12722840345928,-0.124906842802354,0.340986736724024,0.355185216819296,0.169849358927495,11.5,0
5198.0,1.16470397738058,0.558479927879415,0.882280072223814,2.49966150452489,-0.107089187759542,0.0442784886652728,-0.241829046988708,0.0949903801163811,0.569469021533205,0.49718964665482,1.64356281317263,-2.67366888819839,0.318277131979273,2.1265035969584,-0.670204274319626,1.16375317350316,-0.229215730773135,0.558080559562018,-0.695684287975215,-0.263400218198206,-0.434887984471495,-1.18808433243588,0.167864062125865,-0.151679819638512,0.111912525916553,-0.359616362468931,-0.0408551987967184,0.0085713699325904,0.78,0
3469.0,-0.0541346807269096,0.851363592583012,0.372173530695981,0.627681241733368,-0.302747512199071,-0.380554306904015,0.0639924217725347,0.386638286186737,0.0176407265596216,-0.445798724737163,-1.54299596892595,-0.0100240196600383,-0.283237262696401,0.254624322306377,-0.193368254833415,-0.317736768770085,0.194778527023155,-0.195517457762417,1.08735124924611,-0.173374750443788,-0.0495290335250477,-0.0602145533645223,0.177209657418561,-0.122356982731761,-1.08661706053941,0.169358409856538,0.0523534693358641,0.102107782053378,9.55,0
4259.0,1.1353385156253,-0.328302975478541,1.26676985459948,0.397396629329283,-1.15582221304066,-0.386484457857308,-0.696180307267574,-0.0730489087870657,2.306675925266,-0.792585775862641,0.371098211248925,-1.82105659403985,2.14846828333381,0.909310106857921,-0.482789461940096,0.119588585101267,0.632541425768168,-0.159305929393652,0.0137293388610975,0.0109242273975812,-0.237261889121541,-0.322158636990232,0.0277211681072908,0.421695804748081,0.0881867212303016,0.945424264059196,-0.0663986416791091,0.0186248372002889,52.9,0
3589.0,1.13164061467364,-0.113465628497318,1.16153411014782,1.15306651162345,-0.790211546142258,0.305945737355912,-0.68934135229459,0.275890542214499,0.699031482127237,-0.0240560556627017,0.564799215635161,0.905514603944997,-0.288993657908986,-0.123844807278591,-0.465627202923713,0.383972429447035,-0.601191544998544,0.576249437407222,0.203554241195123,-0.129941933273483,-0.0353098454181496,0.0541834244020103,-0.0542108651909641,0.0056628381549453,0.418439135622392,-0.405431396888532,0.0661760395191066,0.0243083245559245,9.99,0
4657.0,1.17060537995482,0.244658987328772,-0.483872221717917,1.55633426493299,2.14602065643444,3.96538020158621,-0.770657378008079,0.882060264009434,0.631048948381218,0.340539196625139,0.598534468801706,-2.75553149810567,1.73422421265924,1.68789155671277,0.110949575711473,1.17347477120106,-0.482400590781633,0.640413953724265,-0.958180809671906,-0.0008098097299781,-0.167349897238889,-0.473605275688696,-0.0447768330987729,0.927166798288849,0.503068400343416,-0.0404734450112611,-0.0213345498313222,0.0216828930814824,33.41,0
3756.0,1.31532655969615,-0.825984959215533,-0.965029802825575,-1.58016406391662,1.41435552484677,3.29077120658008,-1.11129180859261,0.698797873360183,0.354863511284285,0.261276195080372,1.01015795492096,-3.17150401963609,1.87711405968618,1.42261177679367,0.265458536572592,1.53947891206116,0.447386535474588,-0.856708839215513,0.752361666022216,0.312734919692156,-0.251129454283408,-0.921759893834717,0.0419974717729661,0.922305946051279,0.340680099451331,-0.513130319145587,-0.0283435215929271,0.0231935087420393,86.49,0
5947.0,-2.1426103999288,2.01941635178735,0.397057495367108,0.66490111053786,0.430661770856981,1.19641913637347,-0.138940760863331,0.635021340887107,1.56214910234488,0.613945757610279,1.19130378769445,-2.56241010347527,0.74376438347454,1.97624753228611,1.51953290856589,-1.591337735182,1.90327078726382,-1.51045461413761,-1.39353002146852,-0.0846117827297535,0.167332693354032,0.652127573903834,0.0309664856898254,-1.04226214827956,-0.535021894336659,-0.30567925415798,-0.415431171045186,0.266391402000918,4.61,0
3753.0,1.37774585380174,-0.722840910607551,-0.928800296713458,-1.60640972279982,1.44622115182259,3.27914390670112,-1.15416656064364,0.707184059145536,0.358669181783922,0.276325027818807,1.00969504482908,-3.1728348271911,1.87135361899413,1.41529692154341,0.261393956153342,1.53521739950945,0.446428637801339,-0.863328746846727,0.762681164625189,0.246936888264136,-0.270707079770182,-0.904707061459644,0.0704754896649876,0.920648039906111,0.352543539104144,-0.509684383745903,-0.0222386456296354,0.0175677647002035,54.18,0
3749.0,1.34033976791843,-0.425672434018285,0.569684997470646,-0.705688685849232,-0.627896156927481,-0.0099462847614857,-0.812499650033317,0.021967223443201,0.244924561504097,0.358759053258404,2.41973876210142,-2.3010595174738,1.92801359948498,1.45706906157951,-0.36305924709941,1.20009914540863,0.849466843817488,-1.17117453869248,0.45811889733394,0.031880936276094,-0.184371607110468,-0.40624658270049,0.118994097478951,-0.378823573929345,0.151655758042494,-0.488486868789811,-0.0040383659511203,0.0003483330322907,12.29,0
4942.0,1.24314587697042,-0.430277203572301,0.565606169957356,-1.78681208373986,-1.0661265785297,-1.07743591417553,-0.468027185213429,-0.159645606719307,3.21299129109835,-1.8094253917791,2.55880426220812,-0.740585829118568,1.50160062158067,1.68130496799475,-0.0207163825609373,-0.994528068876197,0.663971257830039,0.780543539517978,1.1958331859567,-0.132859202776108,-0.0770058908265254,0.282200971293141,-0.108320418515314,0.528847047884154,0.651602654861684,-0.804687810542719,0.0520776658081205,0.0115869846390871,10.0,0
4648.0,-1.36369873025471,0.133793458451786,-0.42883520755766,0.680824040685452,2.88182188910907,3.38825203810551,-0.754168619012474,1.36978403977551,0.744377418167327,-0.573781070590658,0.168617698841243,-2.39892623393301,1.53355507679136,1.94557523006419,-0.576043394102726,-0.501618242946195,0.772628089528011,0.56307794941061,1.2287409247578,0.454817926511222,-0.12760113699324,-0.440414536014852,-0.118872480915642,0.959565824724186,0.13728952282586,-0.28439316690898,0.275152221140524,-0.0190200216246768,27.42,0
5456.0,-0.985636542543166,0.282374939098958,2.66181906355885,-2.58586631583633,-1.05143316791554,-0.642401300865684,-0.0299714056623261,0.195020057488711,2.45158840564042,-1.98130501921712,2.27573643083828,-1.92788289586939,0.770345615508406,1.45655414277102,0.165184594184675,0.511901773619874,-0.176827251525063,1.44552144672238,-0.518225284143537,0.0504686706658498,0.1692670041664,0.750577638061635,-0.274296031838699,0.496517458011157,0.366342030793332,-0.0653108557885187,0.254768618732243,0.11705404115653,45.6,0
3645.0,-3.98663330536613,2.25817404885999,-0.820896499048764,-0.170543184935764,-0.421088031757012,-0.29252229875547,-0.689206685618492,1.33133896798687,2.23405741223627,1.17922233685419,-0.495573177656163,-2.79860822137537,1.10147505350718,1.9950042352589,0.662463835046614,0.485951953505049,0.6568626584589,-0.138224283225071,-0.263988826757324,-0.0800985271443407,-0.797179904569923,-0.992060856323359,0.49852820362388,-1.04586707533221,0.341833773026737,0.145315889554441,0.328092368765503,-0.321795556504584,8.99,0
3627.0,-0.352328704487409,0.953991011533044,1.52410688533032,0.34514706785453,0.0643358131691862,-0.261052665653038,0.646458623926299,-0.19921249452527,1.1903740264048,-0.917062933084203,-0.0811235272130759,-2.15768282522679,2.17938899227517,1.07605689900658,-1.18703043976298,-0.327029819671602,0.604003231653305,-0.235219130884379,0.28776861088219,-0.0789366371028732,-0.31332180016225,-0.524075978658386,-0.152865175439724,0.0176030636556617,0.0521665485495392,0.198024028431717,-0.145100152427216,0.0012361359053123,29.82,0
4601.0,1.2111859178688,0.277941097659776,-0.390029030310537,1.53859659039781,2.09795872653378,4.00670912469537,-0.891383865048968,0.908313853228549,0.693577642929628,0.359047832645002,0.578640350068854,-2.79004772592803,1.76296563479848,1.63672364982455,0.209662652261274,1.22922465657624,-0.529887416523224,0.813221616569517,-1.05281536945415,-0.0431248898432807,-0.0589350389056111,-0.0938900095846546,-0.0872811858179304,0.943571890653778,0.571617227001813,0.0731341093993576,-0.0122968506094175,0.0177218772418295,10.62,0
3766.0,1.3262224067638,-0.807980241352672,-0.95870561791464,-1.58474547883774,1.41991795555378,3.28874155720473,-1.11877598072408,0.700261757229864,0.355527825169087,0.263903103673525,1.01007714981672,-3.17173632401895,1.87610852314941,1.42133490326809,0.264749027641469,1.53873502686179,0.447219325852888,-0.857864403407405,0.754163026966839,0.301249283751146,-0.254546904229103,-0.918783169149003,0.0469685649611741,0.922016543678678,0.34275096914003,-0.512528800245735,-0.0272778607933926,0.0222114847124524,80.85,0
5874.0,-0.507366844751247,0.50619956640113,2.81187643339589,0.673505075026859,-0.575465732121521,-0.534416088812026,-0.443735694048346,0.0135909812792722,1.22622943878159,-0.745083346386871,0.857322219436736,-2.08553437862767,2.75730218591089,1.01880406072528,0.877455727245645,0.300908830366467,0.377087320394818,0.724530884028315,-0.0915165899631411,0.137376665943027,0.232970617335265,0.952379311387343,-0.0620583539256621,0.732921568479079,-0.625594384123138,0.538159874735748,0.125063269560583,0.15935536936982,0.11,0
5750.0,1.30003880771628,0.41524188513931,0.465646337412436,0.698622399178295,-0.083916814258653,-0.640066525394281,0.0178732615002422,-0.304370868225694,1.23031267512626,-0.461293756221405,0.43698210399112,-1.83178232292199,2.92624508353837,1.46799762405445,0.233736513588973,0.377268106365627,0.077682960974098,-0.215026661007143,-0.140213409013278,-0.0647643133381816,-0.430832992994824,-0.94970894632928,0.0764981730268273,-0.156771845468618,0.290917881852444,0.0839814417318659,-0.0505672291589632,0.0093655118001269,1.29,0
3760.0,-0.442332285266785,-0.393684667560879,0.249547469701022,-1.75817712273859,2.25374207089609,3.23229136261384,-0.83731395376793,0.825968400101042,-0.304578416337096,0.0377993706397673,0.880938230116654,-3.50697646796995,1.85834164600827,1.3873996214882,0.409583237595349,1.14768546965047,0.711143536941628,-0.581642953867741,1.60431682497073,0.486045426100039,-0.135358628616392,-0.600194359753449,0.143871541871555,0.917415231172357,-0.317756336007352,-0.470946322262343,0.0900112796967141,0.138097280811857,36.22,0
4814.0,-2.09009259681195,1.02628818988037,1.8578084391565,1.44371349470053,1.11891595710309,0.243116524061422,0.353636355574499,0.365639012525948,-0.125996648902875,0.0900481793759352,1.92976379041263,-1.91799081571991,1.97265341976788,1.68030027548835,-1.1500424452427,0.92987698759046,-0.218229248076458,-0.0120720984654556,-1.52444794654959,-0.329878917587379,-0.40291671824259,-0.710010894730296,0.225826404816455,-0.414034535294469,0.335121270010012,-0.366759659374735,-0.173759294064199,-0.274108649433598,0.9,0
4350.0,0.0947386320134269,0.883943913358401,0.916554522524065,1.25007314816254,0.0907791053036254,-0.453875625048745,0.765326469054544,-0.215195186127776,0.738511718487768,-0.510296059385287,1.00295826385398,-2.01890183122317,2.27339410982243,1.69903047488028,0.310749716303008,-0.721958421308768,0.825680805049727,-0.242203036712822,-0.405504636806251,0.0047288834637901,0.148231084956694,0.734574689161548,0.268688060702639,0.362448249304533,-1.02992856560316,-0.49840256213882,0.192698027035798,0.177266545917103,62.1,0
3388.0,1.1888702319948,0.337754474781335,0.922163149555274,1.17884644619749,-0.659051003066719,-0.927237843816003,-0.02643273623157,-0.165518845954523,0.0638145706558754,-0.0575098943406828,0.0733826993462924,0.745578610925977,0.719064456041034,0.110694587239153,1.07017349453465,0.246773678127805,-0.470005787933923,-0.383440770402083,-0.495320001566841,-0.0978056345132136,-0.162616600895882,-0.4423190118216,0.145048188662187,0.693375253397655,0.278731101409688,-0.645975780398017,0.0419476708577911,0.0395191401073491,5.0,0
4928.0,-1.31701158367653,0.250416002333571,2.38338264258534,-1.92702476548306,-0.833519681038922,-0.29844106409956,0.145039493557157,0.0721817989481683,3.0445928851098,-2.01806218519532,0.554363747621825,-1.97768606431912,0.817663847963513,0.883395901007734,-0.680965881906295,-1.10381772585482,1.23629834670858,-0.483564204532218,-0.023428433796268,-0.154210645797658,-0.293217634348113,-0.231195005965376,-0.215264519022424,0.387925402040743,0.283918682093827,-0.134780526534093,0.0678846390254409,0.129603067934603,67.56,0
4552.0,1.29928652178218,-0.778069693695854,1.04258052447003,-0.371643528991702,-1.30734071541848,-0.142955822641941,-1.14908317570776,-0.085987035746002,1.13486725836198,0.0990036547232764,0.0340288566536144,-2.8456157909329,2.51673163765245,0.594244919885874,-0.396358902336191,1.28024493228193,0.834167061016614,-0.647291198954315,0.424082297762965,0.182651169233605,0.160857626105233,0.704543047497425,-0.203955527525858,-0.10612714438292,0.499994550146868,-0.061028180480807,0.0167223930838837,0.0239354318236312,59.95,0
3723.0,-0.514645360927973,0.890165681935133,1.70510569515503,1.07627203267524,0.0358334786340918,0.307733084991015,1.00747398174578,-0.232311583818525,0.569082834047948,-0.180448534787055,2.54110648799777,-2.19111303318316,1.09782566027071,1.79259997083768,-0.039975532323143,-0.447259905257044,0.513434433115905,0.479831887130753,-0.0021565365876199,-0.011901798247253,0.0841893104209558,0.651056911926511,-0.122149711503319,0.174903639694385,-0.301139455603205,-0.335990242069017,-0.125475663064977,-0.106151858253831,104.4,0
4118.0,1.14438692515426,0.438965885259618,0.49758075177387,1.25035450452269,0.0616538826706745,-0.179066923826643,0.0274481677642508,0.0113955688832371,0.913966842517339,-0.196224759667566,2.50711221988436,-1.74608863809474,0.942404223416648,2.24995009007266,-0.248173661290358,0.0757045694781938,0.366381558474689,-0.304867041162496,-0.426692683503323,-0.241430853727374,-0.546809191740818,-1.42555113731256,0.261059368410337,-0.146779058280932,0.100040510369492,-0.863006759161655,-0.0082018102451753,0.0087045041729541,7.99,0
3638.0,0.347369548322211,-1.16073774118324,1.01170610132426,1.61577884443457,-0.796070620769872,1.24052141248688,-0.421147139710106,0.322979661948716,1.8136892842776,-0.666160522763496,2.37514347972374,-0.95699912618759,1.96596732599728,1.33791385485981,-0.748937581209102,-0.31687770550678,0.787304764331355,-0.172505333980962,-0.964333910861058,0.506887016886763,0.111878222171116,0.0296224628809898,-0.258820248101683,-0.322426556875811,0.0968531300184416,-0.444062651058842,0.0111915354821091,0.0767352810082779,360.46,0
3389.0,-0.621270566559417,-0.0783167658224466,2.22618222268698,-1.84149909396283,-0.876552491875584,-0.626643952034328,-0.274107109127713,0.280121818072416,1.57178620215086,-1.63486262311757,-0.4332484229492,-0.585332787375952,-2.29562031233043,0.166769567578439,1.60774488495031,-0.844593559147005,0.487362130309664,0.0967670459651761,0.429047342091745,-0.154288094945138,0.227879778696547,0.770434272796584,-0.212902558742209,0.425574439740025,-0.0915467069478486,0.109122324953469,0.123544955053472,0.103962742468504,0.01,0
4814.0,-0.318579524430569,1.11895657507452,1.08397966971532,1.19610066781354,0.78101952181842,-0.829119583178015,1.02811197718628,-0.39919708217406,0.313846431948701,-0.668530437185921,2.76215083328264,-2.07472841912156,1.58942578877271,0.724285717818724,-0.450561578723167,-0.0799853838934078,1.18596610643417,1.11626085714015,0.361607074509326,0.164739081075666,-0.0665642345397326,0.168951274852061,-0.105767819222703,0.393829735965797,-0.300395436465545,-0.462995673190875,-0.0305272703958682,-0.0468978749498323,32.35,0
3760.0,1.35149784331561,-0.52123342595325,0.641275341691128,-0.490317954425496,-1.02607738977517,-0.568545620947754,-0.831687106451018,-0.034864408929259,0.780940674588734,0.245744376035788,0.677870590297442,-3.93235893124079,-0.0207503771183267,1.67438604880505,0.530704208568048,1.00107878569624,1.33270081222433,-1.53047057679536,0.0569423365069638,-0.108929367250164,-0.234950681130875,-0.622050361105055,0.192500467348012,-0.0504498759053585,0.0696841290303,-0.485169032366578,-0.0134118868606961,0.0102585132130285,16.0,0
3740.0,1.36149867758918,-0.749688371108731,-0.938230508610794,-1.59957821579865,1.43792681809103,3.28217038741861,-1.14300665149016,0.705001211034895,0.357678600264209,0.272407953125825,1.00981553612814,-3.17248843005282,1.87285300946829,1.41720091203102,0.262451929577232,1.53632663258156,0.446677969879086,-0.861605644922292,0.759995092720175,0.264063519161989,-0.265611201393711,-0.909145759084972,0.0630629198577483,0.921079577841142,0.349455593344931,-0.51058132948132,-0.0238276894814237,0.0190320948577968,62.59,0
4752.0,-1.24562375063467,0.841850989842026,-1.08782079452407,-0.722629941673047,2.37714762444882,3.69078004631986,-1.21136756902806,-1.72174252129454,0.5733246109024,-1.04580017418033,0.545388290253605,-2.4681481263308,1.428539125662,2.24516716360587,0.0731382715822087,0.598240636443644,0.0253023070445672,0.598790306335301,-0.062918585649638,0.349705154216504,-1.43882814808655,0.282350825730786,0.527595361930049,0.950731203965017,-0.107816020869055,0.235238560553486,-0.332368815371844,-0.321437585781231,35.0,0
